1780	Enhancing Semistructured Data Mediators with Document Type Definitions	1999	ICDE	Yannis Papakonstantinou,Pavel Velikhov
1781	On Resource Scheduling of Multi-Join Queries in Parallel Database Systems	1993	Inf. Process. Lett.	Kian-Lee Tan,Hongjun Lu
1782	Duplicate Removal in Information System Dissemination	1995	VLDB	Tak W. Yan,Hector Garcia-Molina
1783	Disk Read-Write Optimizations and Data Integrity in Transaction Systems Using Write-Ahead Logging	1995	ICDE	C. Mohan
1784	Statistical Estimators for Aggregate Relational Algebra Queries	1991	ACM Trans. Database Syst.	Wen-Chi Hou,Gultekin Ozsoyoglu
1785	Improved Histograms for Selectivity Estimation of Range Predicates	1996	SIGMOD Conference	Viswanath Poosala,Yannis E. Ioannidis,Peter J. Haas,Eugene J. Shekita
1786	Efficient Maintenance of Rule-Derived Data through Join Pattern Indexing	1993	CIKM	Arie Segev,J. Leon Zhao
1787	Dynamically Optimizing High-Dimensional Index Structures	2000	EDBT	Christian Bohm,Hans-Peter Kriegel
1788	Topological Relations in the World of Minimum Bounding Rectangles: A Study with R-trees	1995	SIGMOD Conference	Dimitris Papadias,Yannis Theodoridis,Timos K. Sellis,Max J. Egenhofer
1789	Optimizing Queries with Aggregate Views	1996	EDBT	Surajit Chaudhuri,Kyuseok Shim
1790	Efficient Query Processing for a Subset of Linear Recursive Binary Rules	1994	IEEE Trans. Knowl. Data Eng.	Keh-Chang Guh,Clement T. Yu
1791	Low Complexity Aggregation in GraphLog and Datalog	1993	Theor. Comput. Sci.	Mariano P. Consens,Alberto O. Mendelzon
1792	Efficient Sampling Strategies for Relational Database Operations	1993	Theor. Comput. Sci.	Richard J. Lipton,Jeffrey F. Naughton,Donovan A. Schneider,S. Seshadri
1793	Garbage Collection in Object Oriented Databases Using Transactional Cyclic Reference Counting	1997	VLDB	Srinivas Ashwin,Prasan Roy,S. Seshadri,Abraham Silberschatz,S. Sudarshan
1794	Efficiently Supporting Ad Hoc Queries in Large Datasets of Time Sequences	1997	SIGMOD Conference	Flip Korn,H. V. Jagadish,Christos Faloutsos
1795	Data Hiding and Security in Object-Oriented Databases	1992	ICDE	Elisa Bertino
1796	Temporal Query Processing and Optimization in Multiprocessor Database Machines	1992	VLDB	T. Y. Cliff Leung,Richard R. Muntz
1797	Approximation-Based Similarity Search for 3-D Surface Segments	1998	GeoInformatica	Hans-Peter Kriegel,Thomas Seidl
1798	Managing Network Resources for Efficient, Reliable Information Systems	1994	PDIS	Naphtali Rishe
1799	Domain-Independent Queries on Databases with External Functions	1998	Theor. Comput. Sci.	Dan Suciu
1800	GraphDB: Modeling and Querying Graphs in Databases	1994	VLDB	Ralf Hartmut Guting
1801	Exploring Semantics in Aggregation Hierarchies for Object-Oriented Databases	1992	ICDE	Ling Liu
1802	LoT: Dynamic Declustering of TSB-Tree Nodes for Parallel Access to Temporal Data	1996	EDBT	Peter Muth,Achim Kraiss,Gerhard Weikum
1803	A Layered Approach to Scientific Data Management at Lawrence Berkeley Laboratory	1993	IEEE Data Eng. Bull.	Arie Shoshani
1804	UniSQL/X Unified Relational and Object-Oriented Database System	1994	SIGMOD Conference	Won Kim
1805	Catching the Boat with Strudel: Experiences with a Web-Site Management System	1998	SIGMOD Conference	Mary F. Fernandez,Daniela Florescu,Jaewoo Kang,Alon Y. Levy,Dan Suciu
1806	Performance Tradeoffs for Client-Server Query Processing	1996	SIGMOD Conference	Michael J. Franklin,Bjorn Tor Jonsson,Donald Kossmann
1807	Extending the Search Strategy in a Query Optimizer	1991	VLDB	Rosana S. G. Lanzelotte,Patrick Valduriez
1808	Efficient View Maintenance at Data Warehouses	1997		Tolga Yurek
1809	Capturing and Querying Multiple Aspects of Semistructured Data	1999	VLDB	Curtis E. Dyreson,Michael H. Bohlen,Christian S. Jensen
1810	A Query Sampling Method of Estimating Local Cost Parameters in a Multidatabase System	1994	ICDE	Qiang Zhu,Per-Ake Larson
1811	An Algebraic Approach to Rule Analysis in Expert Database Systems	1994	VLDB	Elena Baralis,Jennifer Widom
1812	Domains and Active Domains: What This Distinction Implies for the Estimation of Projection Sizes in Relational Databases	1995	IEEE Trans. Knowl. Data Eng.	Paolo Ciaccia,Dario Maio
1813	Analysis of Hybrid Concurrency Control Schemes For a High Data Contention Environment	1992	IEEE Trans. Software Eng.	Philip S. Yu,Daniel M. Dias
1814	On Efficiently Implementing SchemaSQL on an SQL Database System	1999	VLDB	Laks V. S. Lakshmanan,Fereidoon Sadri,Subbu N. Subramanian
1815	Large-Sample and Deterministic Confidence Intervals for Online Aggregation	1997	SSDBM	Peter J. Haas
1816	Adaptable, Efficient, and Modular Coordination of Distributed Extended Transactions	1996	PDIS	Tong Zhou,Calton Pu,Ling Liu
1817	Optimizing Queries with Materialized Views	1995	ICDE	Surajit Chaudhuri,Ravi Krishnamurthy,Spyros Potamianos,Kyuseok Shim
1818	An Overview of Repository Technology	1994	VLDB	Philip A. Bernstein,Umeshwar Dayal
1819	Direct Transitive Closure Algorithms: Design and Performance Evaluation	1990	ACM Trans. Database Syst.	Rakesh Agrawal,Shaul Dar,H. V. Jagadish
1820	Repeating History Beyond ARIES	1999	VLDB	C. Mohan
1821	Implementing High Level Active Rules on Top of a Relational DBMS	1992	VLDB	Eric Simon,Jerry Kiernan,Christophe de Maindreville
1822	Signature caching techniques for information filtering in mobile environments	1999	Wireless Networks	Wang-Chien Lee,Dik Lun Lee
1823	Query Optimization in a Memory-Resident Domain Relational Calculus Database System	1990	ACM Trans. Database Syst.	Kyu-Young Whang,Ravi Krishnamurthy
1824	Query Pre-Execution and Batching in Paradise: A Two-Pronged Approach to the Efficient Processing of Queries on Tape-Resident Raster Images	1997	SSDBM	Jie-Bing Yu,David J. DeWitt
1825	Review - The Logical Access Path Schema of a Database	2000	ACM SIGMOD Digital Review	Christian S. Jensen
1826	Cooperative Transaction Hierarchies: A Transaction Model to Support Design Applications	1990	VLDB	Marian H. Nodine,Stanley B. Zdonik
1827	Secure Buffering in Firm Real-Time Database Systems	1998	VLDB	Binto George,Jayant R. Haritsa
1828	Integrating Standard Transactions in Firm Real-Time Database Systems	1996	Inf. Syst.	Shiby Thomas,S. Seshadri,Jayant R. Haritsa
1829	Containment of Conjunctive Queries: Beyond Relations as Sets	1995	ACM Trans. Database Syst.	Yannis E. Ioannidis,Raghu Ramakrishnan
1830	ARIES: A Transaction Recovery Method Supporting Fine-Granularity Locking and Partial Rollbacks Using Write-Ahead Logging	1992	ACM Trans. Database Syst.	C. Mohan,Donald J. Haderle,Bruce G. Lindsay,Hamid Pirahesh,Peter M. Schwarz
1831	Heap-Filter Merge Join: A New Algorithm For Joining Medium-Size Inputs	1991	IEEE Trans. Software Eng.	Goetz Graefe
1832	Distributed Database Systems: Where Are We Now?	1991	IEEE Computer	M. Tamer Ozsu,Patrick Valduriez
1833	Services for a Workflow Management System	1994	IEEE Data Eng. Bull.	Hector Garcia-Molina,Kenneth Salem
1834	Efficient Spatial Query Processing in Geographic Database Systems	1993	IEEE Data Eng. Bull.	Hans-Peter Kriegel,Thomas Brinkhoff,Ralf Schneider
1835	Relations with Relation Names as Arguments: Algebra and Calculus	1992	PODS	Kenneth A. Ross
1836	How To Roll a Join: Asynchronous Incremental View Maintenance	2000	SIGMOD Conference	Kenneth Salem,Kevin S. Beyer,Roberta Cochrane,Bruce G. Lindsay
1837	Optimizing Queries over Multimedia Repositories	1996	IEEE Data Eng. Bull.	Surajit Chaudhuri,Luis Gravano
1838	Distributed data integration by object-oriented mediator servers	2001	Concurrency and Computation: Practice and Experience	Tore Risch,Vanja Josifovski
1839	A Declarative Approach to Active Databases	1992	ICDE	Stefano Ceri
1840	Data partitioning for multicomputer datbase systems: a cell-based approach	1993	Inf. Syst.	Kien A. Hua,Chiang Lee,Honesty C. Young
1841	Bounded Fixpoints for Complex Objects	1997	Theor. Comput. Sci.	Dan Suciu
1842	Generating Broadcast Programs that Support Range Queries	1998	IEEE Trans. Knowl. Data Eng.	Kian-Lee Tan,Jeffrey Xu Yu
1843	Earliest Deadline Scheduling for Real-Time Database Systems	1991	IEEE Real-Time Systems Symposium	Jayant R. Haritsa,Miron Livny,Michael J. Carey
1844	Enhanced Abstract Data Types in Object-Relational Databases	1998	VLDB J.	Praveen Seshadri
1845	Fundamental Properties of Deterministic and Nondeterministic Extensions of Datalog	1991	Theor. Comput. Sci.	Serge Abiteboul,Eric Simon
1846	Data Redundancy and Duplicate Detection in Spatial Join Processing	2000	ICDE	Jens-Peter Dittrich,Bernhard Seeger
1847	Architecture of Future Data Base Systems	1981	SIGMOD Record	Lawrence A. Rowe,Michael Stonebraker
1848	Towards Self-Tuning Data Placement in Parallel Database Systems	2000	SIGMOD Conference	Mong-Li Lee,Masaru Kitsuregawa,Beng Chin Ooi,Kian-Lee Tan,Anirban Mondal
1849	Tutorial on Parallel Database Systems	1995	ICDT	Gerhard Weikum
1850	A Temporal Knowledge Representation Model OSAM*/T and Its Query Language OQL/T	1991	VLDB	Stanley Y. W. Su,Hsin-Hsing M. Chen
1851	Multiclass Query Scheduling in Real-Time Database Systems	1995	IEEE Trans. Knowl. Data Eng.	HweeHwa Pang,Michael J. Carey,Miron Livny
1852	Methodical Restructuring of Complex Workflow Activities	1998	ICDE	Ling Liu,Calton Pu
1853	Design and Implementation of Advanced Knowledge Processing in the KDMS KRISYS (Demonstration Description)	1995	SIGMOD Conference	Joachim Thomas,Stefan Desloch,Nelson Mendonca Mattos
1854	Generalised Hash Teams for Join and Group-by	1999	VLDB	Alfons Kemper,Donald Kossmann,Christian Wiesner
1855	Modularization Techniques for Active Rules Design	1996	ACM Trans. Database Syst.	Elena Baralis,Stefano Ceri,Stefano Paraboschi
1856	Section Coding: Ein Verfahren zur Ahnlichkeitssuche in CAD-Datenbanken	1997	BTW	Stefan Berchtold,Daniel A. Keim,Hans-Peter Kriegel
1857	A Predicate-based Caching Scheme for Client-Server Database Architectures	1996	VLDB J.	Arthur M. Keller,Julie Basu
1858	Epidemic Algorithms in Replicated Databases (Extended Abstract)	1997	PODS	Divyakant Agrawal,Amr El Abbadi,Robert C. Steinke
1859	New and Forgotten Dreams in Database Research (Panel)	1997	ICDE	Surajit Chaudhuri,Rakesh Agrawal,Klaus R. Dittrich,Andreas Reuter,Abraham Silberschatz,Gerhard Weikum
1860	Partition Based Spatial-Merge Join	1996	SIGMOD Conference	Jignesh M. Patel,David J. DeWitt
1861	ARIES-RRH: Restricted Repeating of History in the ARIES Transaction Recovery Method	1991	ICDE	C. Mohan,Hamid Pirahesh
1862	Combining Histograms and Parametric Curve Fitting for Feedback-Driven Query Result-size Estimation	1999	VLDB	Arnd Christian Konig,Gerhard Weikum
1863	Data Base Design Principles for Striping and Placement of Delay-Sensitive Data on Disks	1998	PODS	Stavros Christodoulakis,Fenia Zioga
1864	Transaction Management Issues in a Failure-Prone Multidatabase System Environment	1992	VLDB J.	Yuri Breitbart,Abraham Silberschatz,Glenn R. Thompson
1865	A Periodic Deadlock Detection and Resolution Algorithm with a New Graph Model for Sequential Transaction Processing	1992	ICDE	Young Chul Park,Peter Scheuermann,Sang Ho Lee
1866	A Uniform Model for Temporal Object-Oriented Databases	1992	ICDE	Gene T. J. Wuu,Umeshwar Dayal
1867	Cubetree: Organization of and Bulk Updates on the Data Cube	1997	SIGMOD Conference	Nick Roussopoulos,Yannis Kotidis,Mema Roussopoulos
1868	Architecture of Active Database Systems	1999	Active Rules in Database Systems	Alejandro P. Buchmann
1869	An Optimistic Commit Protocol for Distributed Transaction Management	1991	SIGMOD Conference	Eliezer Levy,Henry F. Korth,Abraham Silberschatz
1870	Optimization of Object-Oriented Recursive Queries using Cost-Controlled Strategies	1992	SIGMOD Conference	Rosana S. G. Lanzelotte,Patrick Valduriez,Mohamed Zait
1871	Database Research: Achievements and Opportunities Into the 21st Century	1996	SIGMOD Record	Abraham Silberschatz,Michael Stonebraker,Jeffrey D. Ullman
1872	Multi-Table Joins Through Bitmapped Join Indices	1995	SIGMOD Record	Patrick E. O'Neil,Goetz Graefe
1873	Parallel Database Systems: the case for shared-something	1993	ICDE	Patrick Valduriez
1874	Stochastic Performance Guarantees for Mixed Workloads in a Multimedia Information System	1997	RIDE	Guido Nerjes,Peter Muth,Gerhard Weikum
1875	Dual-Buffering Strategies in Object Bases	1994	VLDB	Alfons Kemper,Donald Kossmann
1876	Outer Join Optimization in Multidatabase Systems	1990	DPDS	Arbee L. P. Chen
1877	STARTS: Stanford Proposal for Internet Meta-Searching (Experience Paper)	1997	SIGMOD Conference	Luis Gravano,Kevin Chen-Chuan Chang,Hector Garcia-Molina,Andreas Paepcke
1878	An Execution Model for Limited Ambiguity Rules and Its Application to Derived Data Update	1995	ACM Trans. Database Syst.	I-Min A. Chen,Richard Hull,Dennis McLeod
1879	Review - The R*-Tree: An Efficient and Robust Access Method for Points and Rectangles	2000	ACM SIGMOD Digital Review	Timos K. Sellis
1880	Pipelining Mechanism to Minimize the Latency Time in Hierarchical Multimedia Storage Managers	1995	Computer Communications	Shahram Ghandeharizadeh,Ali E. Dashti,Cyrus Shahabi
1881	A Pyramid Data Model for Supporting Content-Based Browsing and Knowledge Discovery	1998	SSDBM	Zuotao Li,Xiaoyang Sean Wang,Menas Kafatos,Ruixin Yang
1882	BigSur: A System For the Management of Earth Science Data	1995	VLDB	Paul Brown,Michael Stonebraker
1883	PUBLIC: A Decision Tree Classifier that Integrates Building and Pruning	2000	Data Min. Knowl. Discov.	Rajeev Rastogi,Kyuseok Shim
1884	A Low-Cost Storage Server for Movie on Demand Databases	1994	VLDB	Banu Ozden,Alexandros Biliris,Rajeev Rastogi,Abraham Silberschatz
1885	Selectivity Estimation Without the Attribute Value Independence Assumption	1997	VLDB	Viswanath Poosala,Yannis E. Ioannidis
1886	Practical Predicate Placement	1994	SIGMOD Conference	Joseph M. Hellerstein
1887	A Multistep Approach for Shape Similarity Search in Image Databases	1998	IEEE Trans. Knowl. Data Eng.	Mihael Ankerst,Hans-Peter Kriegel,Thomas Seidl
1888	Histogram-Based Solutions to Diverse Database Estimation Problems	1995	IEEE Data Eng. Bull.	Yannis E. Ioannidis,Viswanath Poosala
1889	ARIES/LHS: A Concurrency Control and Recovery Method Using Write-Ahead Logging for Linear Hashing with Separators	1993	ICDE	C. Mohan
1890	Semantic Query Optimization for Tree and Chain Queries	1994	IEEE Trans. Knowl. Data Eng.	Wei Sun,Clement T. Yu
1891	Processing Top N and Bottom N Queries	1997	IEEE Data Eng. Bull.	Michael J. Carey,Donald Kossmann
1892	Advanced Data Processing in KRISYS: Modeling Concepts, Implementation Techniques, and Client/Server Issues	1998	VLDB J.	Stefan Desloch,Theo Harder,Nelson Mendonca Mattos,Bernhard Mitschang,Joachim Thomas
1893	Random Sampling from Database Files: A Survey	1990	SSDBM	Frank Olken,Doron Rotem
1894	Dynamic Memory Allocation for Multiple-Query Workloads	1993	VLDB	Manish Mehta,David J. DeWitt
1895	Fast Similarity Search in the Presence of Noise, Scaling, and Translation in Time-Series Databases	1995	VLDB	Rakesh Agrawal,King-Ip Lin,Harpreet S. Sawhney,Kyuseok Shim
1896	An Algorithm for Computing the Overlay of k-Dimensional Spaces	1991	SSD	Jack A. Orenstein
1897	Static Detection of Security Flaws in Object-Oriented Databases	1996	SIGMOD Conference	Keishi Tajima
1898	Deriving Production Rules for Incremental View Maintenance	1991	VLDB	Stefano Ceri,Jennifer Widom
1899	Uniform Object Management	1990	EDBT	George P. Copeland,Michael J. Franklin,Gerhard Weikum
1900	Stochastic Service Guarantees for Continuous Data on Multi-Zone Disks	1997	PODS	Guido Nerjes,Peter Muth,Gerhard Weikum
1901	Refined Triggering Graphs: A Logic-Based Approach to Termination Analysis in an Active Object-Oriented Database	1996	ICDE	Anton P. Karadimce,Susan Darling Urban
1902	Transaction Chopping: Algorithms and Performance Studies	1995	ACM Trans. Database Syst.	Dennis Shasha,Francois Llirbat,Eric Simon,Patrick Valduriez
1903	Optimization of Generalized Transitive Closure Queries	1991	ICDE	Shaul Dar,Rakesh Agrawal,H. V. Jagadish
1904	SQL/XNF - Processing Composite Objects as Abstractions over Relational Data	1993	ICDE	Bernhard Mitschang,Hamid Pirahesh,Peter Pistor,Bruce G. Lindsay,Norbert Sudkamp
1905	LH* - A Scalable, Distributed Data Structure	1996	ACM Trans. Database Syst.	Witold Litwin,Marie-Anne Neimat,Donovan A. Schneider
1906	Algorithms for the Management of Remote Backup Data Bases for Disaster Recovery	1993	ICDE	C. Mohan,Kent Treiber,Ron Obermarck
1907	A Rule Engine for Query Transformation in Starburst and IBM DB2 C/S DBMS	1997	ICDE	Hamid Pirahesh,T. Y. Cliff Leung,Waqar Hasan
1908	Data Mining and the Web: Past, Present and Future	1999	Workshop on Web Information and Data Management	Minos N. Garofalakis,Rajeev Rastogi,S. Seshadri,Kyuseok Shim
1909	Review - View Indexing in Relational Databases	2000	ACM SIGMOD Digital Review	Krithi Ramamritham
1910	Efficient Incremental Evaluation of Queries with Aggregation	1994	SLP	Raghu Ramakrishnan,Kenneth A. Ross,Divesh Srivastava,S. Sudarshan
1911	Relaxing Serializability in Multidatabase Systems	1992	RIDE-TQP	Sharad Mehrotra,Rajeev Rastogi,Henry F. Korth,Abraham Silberschatz
1912	Transaction Support in Read Optimizied and Write Optimized File Systems	1990	VLDB	Margo I. Seltzer,Michael Stonebraker
1913	From Relations and Nested Relations to Object Models	1991	BNCOD	Hans-Jorg Schek,Marc H. Scholl
1914	Queries on Change in an Extended Relational Model	1992	IEEE Trans. Knowl. Data Eng.	Christian S. Jensen,Leo Mark
